...1,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
65056,0RDqNCRBGrSegk16Avfzuq,TWICE,BETWEEN 1&2,Talk that Talk,86,177466,FALSE,0.772,0.907,3,-2.438,0,0.124,0.136,0,0.334,0.783,119.973,4,k-pop
65058,296nXCOv97WJNRWzIBQnoj,LE SSERAFIM,FEARLESS,FEARLESS,83,168437,FALSE,0.863,0.62,7,-7.167,1,0.135,0.0508,0.00324,0.129,0.432,103.971,4,k-pop
65059,6Ho58vQUjGnBU9m8Z6uNcv,BLACKPINK,BORN PINK,Tally,78,184248,TRUE,0.693,0.606,7,-5.997,1,0.0308,0.00817,0,0.0942,0.447,129.942,4,k-pop
65069,4JzCFEc3O2UEdjKzevvFH5,BTS,Proof,For Youth,78,264480,FALSE,0.633,0.511,2,-5.665,1,0.0368,0.434,0,0.248,0.29,116.855,3,k-pop
65073,2j1fFjWHCI9KJSwcuYAOyF,BTS,You Never Walk Alone,Spring Day,76,274097,FALSE,0.539,0.846,8,-3.192,1,0.0354,0.00631,1.71e-6,0.13,0.462,106.994,4,k-pop
65075,4bZZVcgWWMWPBwzTTp642w,BTS,MAP OF THE SOUL : 7,Filter,76,180220,FALSE,0.779,0.762,10,-5.188,0,0.0631,0.0224,0,0.121,0.859,110.043,4,k-pop
65079,6I2tqFhk8tq69iursYxuxd,SEVENTEEN,SEVENTEEN 4th Album 'Face the Sun',HOT,80,197586,FALSE,0.765,0.777,5,-4.376,0,0.0399,0.053900000000000003,2.58e-6,0.338,0.64,111.944,4,k-pop
65082,13MF2TYuyfITClL1R2ei6e,BLACKPINK,SQUARE ONE,BOOMBAYAH,77,240793,FALSE,0.661,0.836,5,-3.164,0,0.059,0.00268,0,0.497,0.396,124.952,4,k-pop
65084,4ZxOuNHhpyOj4gv52MtQpT,BLACKPINK,As If It's Your Last,As If It's Your Last,77,213264,FALSE,0.786,0.852,8,-2.687,1,0.0813,0.0687,0,0.0759,0.455,125.036,4,k-pop
65086,3ABi5sVjvEp08IQEKh8BmG,BLACKPINK,BORN PINK,Yeah Yeah Yeah,77,178923,FALSE,0.732,0.555,1,-7.902,0,0.034,0.00522,4.65e-6,0.0586,0.65,124.011,4,k-pop
65088,21hB8x6QTEsTfIDENPcyXm,BLACKPINK,BORN PINK,The Happiest Girl,78,222025,FALSE,0.439,0.352,0,-9.632,1,0.057,0.587,0,0.14,0.548,181.517,3,k-pop
65103,0Q5VnK2DYzRyfqQRJuUtvi,IVE,LOVE DIVE,LOVE DIVE,85,177186,FALSE,0.703,0.709,1,-4.169,0,0.0433,0.00379,5.43e-5,0.333,0.538,117.941,4,k-pop
65106,4IaxDf2FixiQXq0mW7key9,Jessi,ZOOM,ZOOM,78,174840,FALSE,0.874,0.6,6,-6.064,1,0.158,0.00942,0,0.126,0.457,100.012,4,k-pop
65131,63irPUP3xB74fHdw1Aw9zR,Stray Kids,ODDINARY,MANIAC,80,182757,FALSE,0.581,0.8,1,-2.613,1,0.411,0.154,0,0.0697,0.709,119.872,5,k-pop
65154,4XKXphKH76W4zNpkgFS5o2,j-hope,MORE,MORE,77,180022,FALSE,0.783,0.722,2,-4.864,1,0.0357,0.00537,0.00209,0.105,0.306,97.031,4,k-pop
65161,3O8G8eVrhfXTGttyQ1xVuq,Stray Kids,MAXIDENT,CASE 143,82,191964,FALSE,0.812,0.89,6,-2.661,0,0.209,0.0961,0,0.0222,0.69,100.006,4,k-pop
65168,56Yxkm62GtEpnPyG7TvwLY,ITZY,CRAZY IN LOVE,LOCO,76,191462,FALSE,0.759,0.886,1,-3.067,1,0.187,0.0103,2.04e-5,0.342,0.489,102.065,4,k-pop
65170,308Ir17KlNdlrbVLHWhlLe,TWICE,Formula of Love: O+T=<3,The Feels,78,198053,FALSE,0.808,0.903,9,-2.179,1,0.0729,0.0899,0,0.0816,0.922,120.044,4,k-pop
65174,1HsSIPLTQT354yJcQGfEY3,TOMORROW X TOGETHER,minisode 2: Thursday's Child,Good Boy Gone Bad,78,191038,FALSE,0.475,0.695,1,-5.919,1,0.102,0.0159,0,0.125,0.552,100.009,4,k-pop
65176,1pdFdv8R6ezIAUUNkn785b,SEVENTEEN,SEVENTEEN 4th Album Repackage 'SECTOR 17',CHEERS,76,181466,FALSE,0.74,0.848,2,-4.697,1,0.097,0.306,0,0.193,0.881,159.991,4,k-pop
65181,0nwTMzpatarzvLvtwwzdCt,Stray Kids,NOEASY,Thunderous,76,183266,FALSE,0.601,0.786,1,-3.706,1,0.234,0.213,0,0.209,0.79,172.156,4,k-pop
65210,37ZtpRBkHcaq6hHy0X98zn,TWICE,Eyes Wide Open,I CAN'T STOP ME,76,205493,FALSE,0.657,0.88,10,-3.672,0,0.102,0.121,0,0.463,0.769,150.084,4,k-pop
65215,0IGUXY4JbK18bu9oD4mPIm,(G)I-DLE,I NEVER DIE,TOMBOY,80,174386,FALSE,0.755,0.87,1,-2.414,0,0.0936,0.00988,0,0.0917,0.645,124.032,4,k-pop
65221,4XPXrcpyNr30Km6aPiflJy,Stray Kids,GO LIVE,God’s Menu,76,167922,FALSE,0.689,0.771,5,-3.618,1,0.0548,0.00776,0,0.521,0.482,157.052,4,k-pop
65234,3QwiidVHfeE9y5jl4n2MTC,SEVENTEEN,SEVENTEEN 4th Album Repackage 'SECTOR 17',_WORLD,78,178453,FALSE,0.709,0.809,2,-3.198,0,0.0541,0.312,0,0.0899,0.788,111.01,4,k-pop
65263,05ib88vsMeLfwlAfrZyz99,Stray Kids,MAXIDENT,"TASTE (Lee Know, Hyunjin, Felix)",77,216120,FALSE,0.626,0.623,6,-5.718,0,0.0653,0.0559,0,0.199,0.123,140.209,4,k-pop
65264,7n2FZQsaLb7ZRfRPfEeIvr,IVE,ELEVEN,ELEVEN,79,178453,FALSE,0.828,0.731,9,-3.033,1,0.111,0.0617,0,0.048,0.587,119.978,4,k-pop
65283,2WoluqyWzsgRmFCeHeGlnm,ITZY,CHECKMATE,SNEAKERS,78,179453,FALSE,0.935,0.849,7,-3.047,1,0.0779,0.0192,0,0.0223,0.551,119.986,4,k-pop
65301,6wBpO4Xc4YgShnENGSFA1M,LE SSERAFIM,FEARLESS,Sour Grapes,77,196540,FALSE,0.779,0.801,6,-5.564,0,0.0457,0.395,0,0.108,0.72,139.998,4,k-pop
65302,5mdWIwsJAzR97ShGkt8gcR,ZICO;HOMIES,Street Man Fighter Original Vol.3 (Mission by Rank),New thing (Prod. ZICO) (Feat. Homies),78,147426,FALSE,0.775,0.865,1,-2.015,1,0.307,0.0453,0,0.261,0.663,175.12,4,k-pop
65307,1QpwvWMQGdOgA8MXXfgs4H,NMIXX,ENTWURF,DICE,82,165746,FALSE,0.556,0.798,7,-3.331,1,0.254,0.0848,0,0.33,0.628,131.096,4,k-pop
65315,2qQpFbqqkLOGySgNK8wBXt,TWICE,FANCY YOU,FANCY,76,213880,FALSE,0.697,0.874,5,-2.15,0,0.0449,0.0122,0,0.627,0.775,132.018,4,k-pop
65350,1dfsPqH09vnzUWEOsN98Ex,SEULGI,28 Reasons - The 1st Mini Album,28 Reasons,78,189413,FALSE,0.766,0.651,5,-3.546,0,0.0952,0.211,2.51e-6,0.144,0.488,121.995,4,k-pop
65448,1oen3GpTcA486fTHaT7neg,Girls' Generation,FOREVER 1 - The 7th Album,FOREVER 1,79,202533,FALSE,0.615,0.871,9,-1.248,1,0.0516,0.0427,0,0.254,0.297,123.915,4,k-pop
65452,6TBJkXHPhu3EsMk1bshwuI,LeeHi,4 ONLY,ONLY,77,240906,FALSE,0.536,0.296,5,-7.451,1,0.0346,0.892,0,0.0873,0.151,122.907,3,k-pop
65552,2MbdDtCv5LUVjYy9RuGTgC,Jack Harlow;Tory Lanez;DaBaby;Lil Wayne,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",76,227478,TRUE,0.904,0.723,11,-5.224,0,0.26,0.0631,0,0.185,0.835,145.013,4,k-pop
65801,3EMp20j5E42MxfFbsEsIvD,Jack Harlow;Drake,Come Home The Kids Miss You,Churchill Downs (feat. Drake),77,309327,TRUE,0.71,0.522,11,-9.102,1,0.36,0.615,0,0.11,0.37,96.448,4,k-pop
65951,4fsQ0K37TOXa3hEQfjEic1,LE SSERAFIM,ANTIFRAGILE,ANTIFRAGILE,77,184444,FALSE,0.882,0.797,10,-3.299,0,0.0819,0.0821,0,0.113,0.824,105.025,4,k-pop
67352,5gflgO9EPbIBf16n5TKnQS,Zion & Lennox,Motivando a la Yal,Yo Voy (feat. Daddy Yankee),84,232019,FALSE,0.808,0.697,10,-5.899,1,0.241,0.041,0,0.0546,0.554,95.06,4,latin
67353,228BxWXUYQPJrJYHDLOHkj,Daddy Yankee,Barrio Fino (Bonus Track Version),Gasolina,82,192600,FALSE,0.852,0.797,0,-6.543,1,0.0614,0.322,2.69e-6,0.0845,0.741,96.008,4,latin
67354,5fwSHlTEWpluwOM0Sxnh5k,Farruko,Pepas,Pepas,86,287120,TRUE,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-5,0.128,0.442,130.001,4,latin
67356,5ww2BF9slyYgNOk37BlC4u,Manuel Turizo,La Bachata,La Bachata,98,162637,FALSE,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-6,0.218,0.85,124.98,4,latin
67358,6Sq7ltF9Qa7SNFBsV5Cogx,Bad Bunny;Chencho Corleone,Un Verano Sin Ti,Me Porto Bonito,97,178567,TRUE,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-5,0.0933,0.425,92.005,4,latin
67359,1IHWl5LamUGEuP4ozKQSXZ,Bad Bunny,Un Verano Sin Ti,Tití Me Preguntó,97,243716,FALSE,0.65,0.715,5,-5.198,0,0.253,0.0993,2.91e-4,0.126,0.187,106.672,4,latin
67450,116H0KvKr2Zl4RPuVBruDO,Bad Bunny;Drake,MIA (feat. Drake),MIA (feat. Drake),79,210367,FALSE,0.817,0.539,6,-6.349,0,0.0621,0.0141,4.96e-4,0.099,0.158,97.062,4,latin
67500,3k3NWokhRRkEPhCzPmV8TW,Bad Bunny;Bomba Estéreo,Un Verano Sin Ti,Ojitos Lindos,95,258298,FALSE,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-6,0.528,0.268,79.928,4,latin
67552,2BEcap3xJtmiPaHKyfQi4e,Rvssian;Rauw Alejandro;Chris Brown,Nostálgico,Nostálgico,80,209883,TRUE,0.734,0.846,9,-3.425,0,0.0489,0.166,1.74e-6,0.235,0.604,98.026,4,latin
67559,5Eax0qFko2dh7Rl2lYs3bx,Bad Bunny,Un Verano Sin Ti,Efecto,96,213061,FALSE,0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-5,0.0639,0.234,98.047,4,latin
67602,2rurDawMfoKP4uHyb2kJBt,Shakira;Rauw Alejandro,Te Felicito,Te Felicito,90,172235,FALSE,0.695,0.636,5,-4.654,1,0.317,0.234,0,0.081,0.575,174.14,4,latin
67603,6Xom58OOXk2SoU711L2IXO,Bad Bunny,Un Verano Sin Ti,Moscow Mule,94,245939,TRUE,0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-6,0.115,0.292,99.968,4,latin
67700,31i56LZnwE6uSu3exoHjtB,Bad Bunny,Un Verano Sin Ti,Neverita,93,173119,FALSE,0.876,0.498,10,-7.511,1,0.0478,0.0706,0,0.143,0.428,122.016,4,latin
67751,6mICuAdrwEjh6Y6lroV2Kg,Shakira;Maluma,El Dorado,Chantaje (feat. Maluma),76,195840,FALSE,0.852,0.773,8,-2.921,0,0.0776,0.187,3.05e-5,0.159,0.907,102.034,4,latin
67801,79HZAZNnOE97rb2hnI0XQr,Rauw Alejandro;Lyanno;Brray,LOKERA,LOKERA,91,195294,FALSE,0.834,0.828,11,-2.657,0,0.0452,0.21,5.91e-6,0.103,0.58,102.019,4,latin
67865,41oY4WCTj5kccfesTVFnvN,Bad Bunny;Jhayco,Un Verano Sin Ti,Tarot,91,237894,TRUE,0.795,0.684,11,-3.971,0,0.0419,0.0225,0,0.658,0.419,114.011,4,latin
67900,47EiUVwUp4C9fGccaPuUCS,Bad Bunny;Jhayco,DÁKITI,DÁKITI,83,205090,TRUE,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-5,0.113,0.145,109.928,4,latin
67907,6i1g5ZRmJZAkDwBaUZ3f2i,Luar La L,L3tra,Caile,91,141340,TRUE,0.704,0.756,0,-4.948,1,0.448,0.298,3.75e-6,0.0852,0.461,121.737,3,latin
67956,6x4tKaOzfNJpEJHySoiJcs,Lou Bega,A Little Bit of Mambo,Mambo No. 5 (a Little Bit of...),77,220293,FALSE,0.622,0.807,5,-6.752,0,0.408,0.103,0,0.306,0.892,174.06,4,latin
68553,4tYFy8ALRjIZvnvSLw5lxN,Bad Bunny;Rauw Alejandro,Un Verano Sin Ti,Party,90,227628,FALSE,0.829,0.799,9,-5.389,1,0.0897,0.0151,5.43e-4,0.242,0.471,97.013,4,latino
68602,2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,Yonaguni,87,206710,TRUE,0.644,0.648,1,-4.601,1,0.118,0.276,0,0.135,0.44,179.951,4,latino
68603,2XIc1pqjXV3Cr2BQUGNBck,Bad Bunny;ROSALÍA,EL ÚLTIMO TOUR DEL MUNDO,LA NOCHE DE ANOCHE,82,203200,FALSE,0.856,0.618,7,-4.892,1,0.286,0.0303,0,0.0866,0.391,81.993,4,latino
68604,0kTMK4gNFfLXaTb62w1UaJ,Pablo Pesadilla;Polimá Westcoast;Nickoog Clk;Fran C,BABY OTAKU,BABY OTAKU,88,176470,TRUE,0.835,0.747,9,-4.65,1,0.083,0.0492,0,0.055,0.432,102.003,4,latino
68605,4fSIb4hdOQ151TILNsSEaF,Rauw Alejandro,Todo De Ti,Todo De Ti,82,199604,TRUE,0.78,0.718,3,-3.605,0,0.0506,0.31,1.63e-4,0.0932,0.342,127.949,4,latino
68607,2ksOAxtIxY8yElEWw8RhgK,Anuel AA;Daddy Yankee;KAROL G;J Balvin;Ozuna,China,China,76,301714,FALSE,0.786,0.808,7,-3.702,1,0.0882,0.0846,2.89e-4,0.0822,0.609,105.027,4,latino
68609,1yoMvmasuxZfqHEipJhRbp,Maluma,PAPI JUANCHO,Hawái,77,199112,FALSE,0.783,0.727,6,-3.454,0,0.389,0.185,2.46e-5,0.0626,0.558,180.067,4,latino
68611,5jt25aFjW2kNoBqaEVaz5W,Mora;Feid,MICRODOSIS,LA INOCENTE,89,202173,TRUE,0.757,0.789,5,-3.46,0,0.0583,0.307,0,0.0717,0.464,91.911,4,latino
68612,2hLXUbsOU9cDb9RFva9FYr,Mora;Jhayco,MICRODOSIS,MEMORIAS,85,228750,FALSE,0.771,0.707,2,-6.404,0,0.055,0.389,0,0.0745,0.317,127.963,4,latino
68615,4XqXNU8MwPHwbgZmNXmAdc,Maluma,Junio,Junio,81,168601,FALSE,0.85,0.756,11,-3.439,0,0.0407,0.0999,0,0.0873,0.896,120.024,4,latino
68650,3V8UKqhEK5zBkBb6d6ub8i,Nio Garcia;Casper Magico;Bad Bunny;Darell;Ozuna;Nicky Jam,Te Boté (Remix),Te Boté - Remix,78,417920,TRUE,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-5,0.0595,0.442,96.507,4,latino
68651,3fjN3y5x4hN53rykAN2LHQ,Rels B,cómo dormiste?,cómo dormiste?,89,112572,TRUE,0.627,0.429,1,-8.255,1,0.234,0.238,0,0.122,0.565,126.426,5,latino
68653,2TDyyEBasw10wu5Uh94bR1,Rauw Alejandro;Baby Rasta,PUNTO 40,PUNTO 40,85,190654,TRUE,0.873,0.826,0,-0.722,1,0.0876,0.00127,0.0361,0.311,0.201,106.972,4,latino
68655,6TsVhM8qIkWN5cJVDIVbbz,Wisin & Yandel;ROSALÍA,La Última Misión,Besos Moja2,83,229064,FALSE,0.736,0.727,5,-4.642,0,0.0571,0.0584,1.91e-6,0.0976,0.644,94.048,4,latino
68662,6stWVqWxtPPednHy1mzoOz,Rvfv;Kikimoteleba,Tigini (Remix),Tigini (Remix),76,175555,FALSE,0.782,0.655,6,-5.971,0,0.0566,0.377,0.00134,0.0749,0.662,135.018,4,latino
68663,6DoL1yYIwEW7VZMRaJhoJI,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,La Llevo Al Cielo (Ft. Ñengo Flow),La Llevo Al Cielo (Ft. Ñengo Flow),88,254920,TRUE,0.795,0.845,9,-3.809,0,0.135,0.105,1.14e-5,0.172,0.769,170.023,4,latino
68666,2mzDRrBn6M6rWX4bGzd1uQ,Chimbala,Feliz,Feliz,77,177240,FALSE,0.848,0.852,8,-2.158,0,0.103,0.373,0.0323,0.0865,0.956,129.995,4,latino
68668,6mmPpaltUZK7xjNlBPQQ0p,Rauw Alejandro;Chencho Corleone,VICE VERSA,Desesperados,83,224996,TRUE,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,4,latino
68673,1797zYiX4cKosMH836X9Gt,Bad Bunny;Tony Dize,Un Verano Sin Ti,La Corriente,90,198367,TRUE,0.663,0.786,11,-3.51,0,0.195,0.229,0,0.219,0.579,196.12,4,latino
68674,5B60XFKzm8WsJTdVyt4u4I,Myke Towers,Luces De Neón,Luces De Neón,80,219789,TRUE,0.747,0.619,3,-6.009,1,0.0588,0.0865,2.03e-5,0.103,0.567,94.98,4,latino
68701,4gzsuuZypVbxs0Af1LSZyB,Tainy;Bad Bunny;Julieta Venegas,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),87,207301,FALSE,0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-6,0.0865,0.138,169.888,4,latino
68702,2TH65lNHgvLxCKXM3apjxI,Bad Bunny;Tainy,Callaita,Callaita,80,250533,TRUE,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-6,0.243,0.244,176.169,4,latino
68706,35UUpTmrcFXNIVIN26ujXl,Sech;Daddy Yankee;J Balvin;ROSALÍA;Farruko,Relación (Remix),Relación - Remix,76,247308,FALSE,0.793,0.771,5,-3.417,1,0.0959,0.0337,1.51e-6,0.284,0.835,171.943,4,latino
68707,69vlMrzHwATKzupwNcUPyK,Bad Bunny;Daddy Yankee,YHLQMDLG,La Santa,84,206420,TRUE,0.744,0.868,1,-4.524,1,0.047,0.0326,0,0.0822,0.586,93.037,4,latino
68708,7mWFF4gPADjTQjC97CgFVt,Ozuna;Daddy Yankee;J Balvin;Farruko;Anuel AA,"Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",Baila Baila Baila - Remix,76,235284,FALSE,0.785,0.572,2,-7.504,1,0.123,0.0598,0,0.218,0.49,100.016,4,latino
68716,5CzixCxDkRXX9mScCmah8O,Bad Bunny,Un Verano Sin Ti,Un Ratito,87,176936,FALSE,0.787,0.546,0,-7.094,0,0.0532,0.305,4.55e-5,0.122,0.222,93.05,4,latino
68724,6ojZtz3sZr6ynvejLOqgCj,Tiago PZK;Ozuna,Nos Comemos (feat. Ozuna),Nos Comemos (feat. Ozuna),82,191086,TRUE,0.827,0.819,6,-3.701,1,0.052,0.1,0,0.089,0.562,92.017,4,latino
68727,7d7aPD2oxuzjhOZnu4Dj23,Natti Natasha;Daddy Yankee;Wisin & Yandel,Mayor Que Usted,Mayor Que Usted,81,233519,FALSE,0.625,0.839,6,-4.824,0,0.0927,0.00762,2.35e-5,0.464,0.771,184.08,4,latino
68729,5fhcuVxuBWfgNXGuyAtLmr,Piso 21;Manuel Turizo,Los Cachos,Los Cachos,85,212304,FALSE,0.774,0.73,0,-3.865,1,0.134,0.108,0,0.194,0.421,91.966,4,latino
68756,0E0DRHf5PfMeor0ZCwB3oT,Bad Bunny;The Marías,Un Verano Sin Ti,Otro Atardecer,85,244444,FALSE,0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02,4,latino
68757,4SSbtLDkepeOHAckM1FCBP,El Alfa;Noriel;Trueno,LOS APARATOS,LOS APARATOS,82,232843,FALSE,0.868,0.878,1,-3.294,1,0.038,0.0509,5.2e-4,0.0857,0.899,112.987,4,latino
68759,0SqqAgdovOE24BzxIClpjw,Bad Bunny,YHLQMDLG,Yo Perreo Sola,79,172127,FALSE,0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-5,0.344,0.453,97.014,4,latino
68763,6ifUES3keWjwXgae8pXI3o,Danny Ocean,54+1,Me Rehúso,80,205714,FALSE,0.744,0.804,1,-6.327,1,0.0677,0.0231,0,0.0494,0.426,104.823,4,latino
68768,77l75UICfUZK5k0G7WRGqg,Tiago PZK;Myke Towers,Traductor,Traductor,80,222857,FALSE,0.845,0.776,11,-3.098,0,0.0488,0.111,0.0321,0.0684,0.528,105.018,4,latino
68770,0TkIQ2I48rz4kpk1XpfyHq,Rvfv;Rels B,NASTU,Mi Luz (ft. Rels B),77,168000,FALSE,0.705,0.526,6,-6.359,1,0.327,0.509,1.06e-4,0.0742,0.671,200.031,4,latino
68772,4HzqWEdAbzcVFDv0pvxV4w,Maluma,Sobrio,Sobrio,81,201180,FALSE,0.762,0.77,5,-2.758,1,0.223,0.138,0,0.15,0.631,177.998,4,latino
68800,2vmfvSoZBFAt9hhRoEByLi,Aventura;Bad Bunny,Volví,Volví,83,230125,TRUE,0.725,0.86,1,-3.726,1,0.182,0.422,2.84e-4,0.0674,0.791,175.896,4,latino
68802,0G2zPzWqVjR68iNPmx2TBe,Mora;Bad Bunny;Sech,Volando (Remix),Volando - Remix,83,273474,TRUE,0.659,0.688,6,-4.649,1,0.0673,0.207,0,0.113,0.632,153.979,4,latino
68804,1FlL8ycld6uVDDyhV7P5FA,Rauw Alejandro,VICE VERSA,Cúrame,79,164705,TRUE,0.765,0.625,9,-3.599,0,0.0548,0.584,0.00111,0.112,0.262,102.101,4,latino
68812,4HYDUMY0xSpeBr0AMY9cUz,Jay Wheeler;DJ Nelson;Myke Towers,Platonicos,La Curiosidad,80,219048,FALSE,0.845,0.677,11,-4.798,0,0.136,0.269,9.17e-4,0.108,0.68,90.013,4,latino
68813,5GF0X7GdNmnouKcdhhRmtm,Paulo Londra;Duki,Party en el Barrio (feat. Duki),Party en el Barrio (feat. Duki),83,236143,TRUE,0.527,0.665,10,-7.108,1,0.164,0.0168,1.29e-6,0.324,0.546,135.026,4,latino
68816,5kVZxyMY1gfdCLiChsfjn1,Bad Bunny,Un Verano Sin Ti,Yo No Soy Celoso,85,230704,TRUE,0.872,0.588,0,-6.276,1,0.0492,0.275,0,0.17,0.93,142.004,4,latino
68824,2NMjggapJcXXM7WccGEBUO,Bad Bunny,Un Verano Sin Ti,Enséñame a Bailar,84,176000,FALSE,0.81,0.789,8,-5.08,1,0.0846,0.191,1.08e-5,0.467,0.77,105.009,4,latino
68832,6e9Ew4AECYwY5Xgs2ZKMgp,Anuel AA,Mercedes Tintia,Mercedes Tintia,81,195348,TRUE,0.815,0.67,11,-4.076,1,0.109,0.0902,8.54e-4,0.0973,0.768,172.014,4,latino
68850,5DxXgozhkPLgrbKFY91w0c,Bad Bunny,Vete,Vete,79,192024,TRUE,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-6,0.101,0.526,91.976,4,latino
68852,3f5lA8nnc4YYF1qf78WpHw,Anuel AA;Romeo Santos,Ella Quiere Beber (Remix),Ella Quiere Beber - Remix,76,219357,FALSE,0.75,0.665,8,-3.083,1,0.124,0.265,0,0.0515,0.697,95.239,4,latino
68853,6JUMswocQ7Hp46kj9kyljT,Feid;Yandel,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,XQ Te Pones Así,79,218693,FALSE,0.812,0.697,10,-3.441,1,0.0694,0.134,0,0.147,0.477,92.03,4,latino
68854,6C1RD7YQVvt3YQj0CmuTeu,Bad Bunny;Ozuna;Farruko;Arcangel;Ñengo Flow;DJ Luian;Mambo Kingz,Diles,Diles,83,286040,TRUE,0.813,0.56,2,-5.904,0,0.0618,0.108,0,0.268,0.287,118.033,4,latino
68855,03a359wbiUsjN9h6yzXvmS,Duki;KHEA,She Don't Give a Fo,She Don't Give a Fo,82,209531,FALSE,0.854,0.556,1,-4.49,1,0.14,0.345,0,0.165,0.342,119.938,4,latino
68856,7kN7u1ZDOrNBKcEEGwGeDY,Jay Wheeler;Mora,Suelta,Suelta,76,243934,FALSE,0.859,0.553,9,-5.726,0,0.0456,0.628,1.1e-4,0.109,0.338,122.048,4,latino
68859,5q2JbCNi4FcnglgPfxcV65,Anuel AA;Daddy Yankee;Zion & Lennox;Farruko;Wisin,Sola (Remix),Sola (Remix),78,307910,FALSE,0.639,0.869,11,-4.024,1,0.147,0.27,0,0.0802,0.767,169.801,4,latino
68860,4d4ZXH4dr5bYfgErHiZCX2,Bad Bunny,Un Verano Sin Ti,Dos Mil 16,87,208615,FALSE,0.817,0.67,1,-6.534,1,0.0506,0.123,1.92e-6,0.128,0.495,130.058,3,latino
68863,30W8VKHrAZmHzObnwAoc1u,Mora;Sech,MICRODOSIS,TUS LÁGRIMAS,80,174482,TRUE,0.683,0.714,1,-4.898,1,0.252,0.181,1e-6,0.111,0.448,173.963,4,latino
68865,44XjoNvtwevktFKjvVe1vH,Bad Bunny;Buscabulla,Un Verano Sin Ti,Andrea,86,339611,TRUE,0.797,0.616,1,-10.229,0,0.375,0.762,2.93e-4,0.0979,0.451,103.071,4,latino
68866,6VrQTLzzuyGIYjUDe4kAZk,Bad Bunny,Un Verano Sin Ti,Un Coco,87,196412,FALSE,0.839,0.69,11,-4.464,1,0.0615,0.207,8.33e-6,0.176,0.744,151.991,4,latino
68874,28GCbKgjlVD9eDmasGbe0T,Bad Bunny,Un Verano Sin Ti,Me Fui de Vacaciones,85,180929,FALSE,0.714,0.645,10,-5.493,1,0.0514,0.229,8.3e-4,0.0942,0.434,85.046,4,latino
68903,41wtwzCZkXwpnakmwJ239F,Bad Bunny,YHLQMDLG,Si Veo a Tu Mamá,82,170971,FALSE,0.9,0.603,2,-5.313,1,0.0646,0.402,4.81e-6,0.134,0.824,129.928,4,latino
68906,05bfbizlM5AX6Mf1RRyMho,Nio Garcia;J Balvin;Bad Bunny,AM Remix,AM Remix,79,261334,TRUE,0.743,0.655,6,-5.015,0,0.159,0.114,0,0.0764,0.785,172.031,4,latino
68907,2DEZmgHKAvm41k4J3R2E9Y,Bad Bunny;Jowell & Randy;Ñengo Flow,YHLQMDLG,Safaera,80,295176,TRUE,0.607,0.829,2,-4.074,1,0.379,0.0103,0,0.107,0.685,96.172,4,latino
68910,0vHfVsEe6Ps0d8cZ9PGzSw,De La Ghetto;Rauw Alejandro,Loco Por Perrearte (Remix),Loco Por Perrearte - Remix,82,199148,TRUE,0.848,0.673,11,-4.034,0,0.058,0.0147,0.00652,0.102,0.39,93.987,4,latino
68913,5kqNIqFjijuzvVLhuY9B8j,Bad Bunny,YHLQMDLG,La Zona,79,136892,TRUE,0.762,0.801,1,-3.661,0,0.0409,0.2,7.04e-5,0.254,0.81,93.992,4,latino
68916,2uflssWlCaJ6CbTMOsUpNI,Bad Bunny,Un Verano Sin Ti,Aguacero,84,210989,FALSE,0.861,0.645,6,-6.96,0,0.0743,0.423,5.92e-4,0.349,0.668,121.391,5,latino
68917,3M23T72K5eqHI2GzdFMMHE,Anuel AA,Brother,Brother,77,209578,TRUE,0.592,0.625,10,-6.203,0,0.2,0.618,9.71e-5,0.287,0.555,166.018,4,latino
